bidder_id,lot_id,auction_id,amount,name,address,auction_id,auction_name,city,item_description
30,21,1,1476,Eldora Bianca Tengco Acuesta,"123 South Railway Avenue, Chin, Ab, Canada",1,Mcdougall Auctions,Winnipeg,1992 Toyota MR2
32,2,1,1485,Celesta Micah Marapao Batac,"22 Fairmont Terrace South, Lethbridge, Ab, Canada",1,Mcdougall Auctions,Winnipeg,Fancy stuffed Winnie the Pooh
37,15,3,1485,Fernanda Liberty Macapodi Diwata,"344 Reunion Common North-west, Airdrie, Ab, Canada",3,Selkirk Auctioneers,Selkirk,Powered swather
24,1,4,1488,Lisandro Elias Chincuanco Tolosa,"555 Chemin Demers, Lévis, Qc, Canada",4,Allied Auto Auctions,Winnipeg,Old lamp
18,12,2,1492,Orla MacColgan,"67543 Harvey Crescent, City Of Mississauga, On, Canada",2,Penner Auctions,Steinbach,5 definitely not stolen bicycles
35,14,4,1492,Eskama Alaina Wood Manabat,"444B Carré Édouard, Saint-césaire, Qc, Canada",4,Allied Auto Auctions,Winnipeg,3 broken push mowers
36,2,3,1495,Evelyn Gisselle Alonto Capulong,"533 Reunion Common North-west, Airdrie, Ab, Canada",3,Selkirk Auctioneers,Selkirk,Fancy stuffed Winnie the Pooh
36,25,2,1495,Evelyn Gisselle Alonto Capulong,"533 Reunion Common North-west, Airdrie, Ab, Canada",2,Penner Auctions,Steinbach,1999 Mazda RX-7
38,15,3,1496,Eleanora Celina Cuajunco Dulay,"568 Chemin Des Quatre-pattes, Grand-remous, Qc, Canada",3,Selkirk Auctioneers,Selkirk,Powered swather
26,1,2,1496,Calvino Florinio Serad Cabangon,"123 South Railway Avenue, Chin, Ab, Canada",2,Penner Auctions,Steinbach,Old lamp
36,19,3,1498,Evelyn Gisselle Alonto Capulong,"533 Reunion Common North-west, Airdrie, Ab, Canada",3,Selkirk Auctioneers,Selkirk,3 winter tires
3,2,4,1500,Victor O'Concannon,"4 Ranch K Lane, Nemo,sd, 53359  United States",4,Allied Auto Auctions,Winnipeg,Fancy stuffed Winnie the Pooh
35,6,4,1505,Eskama Alaina Wood Manabat,"444B Carré Édouard, Saint-césaire, Qc, Canada",4,Allied Auto Auctions,Winnipeg,Box of polka records
6,9,2,1507,Darragh Sheahan,"13 Salt Kettle, Sandwich,ma, 2563  United States",2,Penner Auctions,Steinbach,1990 Massey Fergison
22,19,3,1508,Cayden Aaron Ibrahim Ceniza,"555 Chemin Demers, Lévis, Qc, Canada",3,Selkirk Auctioneers,Selkirk,3 winter tires
33,12,2,1509,Taliyah Kenna Smith Valle,"333 Carré Édouard, Saint-césaire, Qc, Canada",2,Penner Auctions,Steinbach,5 definitely not stolen bicycles
34,4,1,1509,Bridget Geavonna Cadar Montano,"444 Carré Édouard, Saint-césaire, Qc, Canada",1,Mcdougall Auctions,Winnipeg,Gramophone
31,4,3,1511,Nixzaliz Madisen Gosum Etrone,"76543 Fairmont Terrace South, Lethbridge, Ab, Canada",3,Selkirk Auctioneers,Selkirk,Gramophone
31,6,2,1511,Nixzaliz Madisen Gosum Etrone,"76543 Fairmont Terrace South, Lethbridge, Ab, Canada",2,Penner Auctions,Steinbach,Box of polka records
8,4,2,1512,Richard O'Shiel,"28 Rd 1 SW, Waterville,wa, 98858  United States",2,Penner Auctions,Steinbach,Gramophone
9,10,4,1513,Austin Brennan,"28 Rd 1 SW, Waterville,wa, 98858  United States",4,Allied Auto Auctions,Winnipeg,1970 Honda Moped
37,24,2,1515,Fernanda Liberty Macapodi Diwata,"344 Reunion Common North-west, Airdrie, Ab, Canada",2,Penner Auctions,Steinbach,1995 Subaru WRX
35,7,4,1516,Eskama Alaina Wood Manabat,"444B Carré Édouard, Saint-césaire, Qc, Canada",4,Allied Auto Auctions,Winnipeg,Guiness Book of World Records 1998
14,21,2,1520,Naomi Dunn,"322 Burton Street, Powell River, Bc, Canada",2,Penner Auctions,Steinbach,1992 Toyota MR2
9,1,3,1528,Austin Brennan,"28 Rd 1 SW, Waterville,wa, 98858  United States",3,Selkirk Auctioneers,Selkirk,Old lamp
27,21,4,1529,Felippe German Hussein Bautista,"123 South Railway Avenue, Chin, Ab, Canada",4,Allied Auto Auctions,Winnipeg,1992 Toyota MR2
27,17,1,1533,Felippe German Hussein Bautista,"123 South Railway Avenue, Chin, Ab, Canada",1,Mcdougall Auctions,Winnipeg,Toolbox
9,12,2,1538,Austin Brennan,"28 Rd 1 SW, Waterville,wa, 98858  United States",2,Penner Auctions,Steinbach,5 definitely not stolen bicycles
11,23,3,1540,Cora Murry,"12 Oak Street, Town Of Caledon, On, Canada",3,Selkirk Auctioneers,Selkirk,1992 Nissan Silvia
29,2,3,1540,Thomas Lukas Gallóra Pamplona,"123 South Railway Avenue, Chin, Ab, Canada",3,Selkirk Auctioneers,Selkirk,Fancy stuffed Winnie the Pooh
15,15,4,1543,Lena O'Neill,"12 58a Avenue, Lloydminster, Ab, Canada",4,Allied Auto Auctions,Winnipeg,Powered swather
3,20,4,1548,Victor O'Concannon,"4 Ranch K Lane, Nemo,sd, 53359  United States",4,Allied Auto Auctions,Winnipeg,1990 Honda Prelude
21,2,1,1548,Toby Reyes Sariua Monteloyola,"555 Chemin Demers, Lévis, Qc, Canada",1,Mcdougall Auctions,Winnipeg,Fancy stuffed Winnie the Pooh
38,22,4,1548,Eleanora Celina Cuajunco Dulay,"568 Chemin Des Quatre-pattes, Grand-remous, Qc, Canada",4,Allied Auto Auctions,Winnipeg,1993 Toyota Soarer
16,19,4,1550,Aoibhín O'Higgins,"22 Central Street, City Of Waterloo, On, Canada",4,Allied Auto Auctions,Winnipeg,3 winter tires
35,20,1,1550,Eskama Alaina Wood Manabat,"444B Carré Édouard, Saint-césaire, Qc, Canada",1,Mcdougall Auctions,Winnipeg,1990 Honda Prelude
1,10,4,1550,Tom O'Kirwan,"2 Salt Lake Street, North Las Vegas,nv, 89030  United States",4,Allied Auto Auctions,Winnipeg,1970 Honda Moped
8,5,4,1552,Richard O'Shiel,"28 Rd 1 SW, Waterville,wa, 98858  United States",4,Allied Auto Auctions,Winnipeg,Beer Stein
17,2,4,1552,Margaret O'Shiel,"334 Alexander Avenue, Township Of James, On, Canada",4,Allied Auto Auctions,Winnipeg,Fancy stuffed Winnie the Pooh
7,23,1,1553,Brendan O'Healy,"13 Salt Kettle, Sandwich,ma, 2563  United States",1,Mcdougall Auctions,Winnipeg,1992 Nissan Silvia
8,5,2,1554,Richard O'Shiel,"28 Rd 1 SW, Waterville,wa, 98858  United States",2,Penner Auctions,Steinbach,Beer Stein
11,2,1,1555,Cora Murry,"12 Oak Street, Town Of Caledon, On, Canada",1,Mcdougall Auctions,Winnipeg,Fancy stuffed Winnie the Pooh
9,18,2,1555,Austin Brennan,"28 Rd 1 SW, Waterville,wa, 98858  United States",2,Penner Auctions,Steinbach,Box of nuts and bolts
33,17,2,1556,Taliyah Kenna Smith Valle,"333 Carré Édouard, Saint-césaire, Qc, Canada",2,Penner Auctions,Steinbach,Toolbox
34,6,1,1566,Bridget Geavonna Cadar Montano,"444 Carré Édouard, Saint-césaire, Qc, Canada",1,Mcdougall Auctions,Winnipeg,Box of polka records
38,21,1,1570,Eleanora Celina Cuajunco Dulay,"568 Chemin Des Quatre-pattes, Grand-remous, Qc, Canada",1,Mcdougall Auctions,Winnipeg,1992 Toyota MR2
19,4,2,1572,Alannah Miley,"555 Chemin Demers, Lévis, Qc, Canada",2,Penner Auctions,Steinbach,Gramophone
23,7,4,1574,Braulio Daunte Nacu Acuña,"555 Chemin Demers, Lévis, Qc, Canada",4,Allied Auto Auctions,Winnipeg,Guiness Book of World Records 1998
7,8,1,1575,Brendan O'Healy,"13 Salt Kettle, Sandwich,ma, 2563  United States",1,Mcdougall Auctions,Winnipeg,National Geographic Magazines 1988-1996
15,13,4,1577,Lena O'Neill,"12 58a Avenue, Lloydminster, Ab, Canada",4,Allied Auto Auctions,Winnipeg,A pile of catalytic converters
37,3,2,1578,Fernanda Liberty Macapodi Diwata,"344 Reunion Common North-west, Airdrie, Ab, Canada",2,Penner Auctions,Steinbach,VCR
2,17,3,1578,Leo O'Mangan,"16 Buckingham Square, Maysville,ky, 41056  United States",3,Selkirk Auctioneers,Selkirk,Toolbox
31,13,1,1581,Nixzaliz Madisen Gosum Etrone,"76543 Fairmont Terrace South, Lethbridge, Ab, Canada",1,Mcdougall Auctions,Winnipeg,A pile of catalytic converters
15,24,4,1582,Lena O'Neill,"12 58a Avenue, Lloydminster, Ab, Canada",4,Allied Auto Auctions,Winnipeg,1995 Subaru WRX
4,3,2,1582,Ollie Mullen,"13 Salt Kettle, Sandwich,ma, 2563  United States",2,Penner Auctions,Steinbach,VCR
29,24,1,1584,Thomas Lukas Gallóra Pamplona,"123 South Railway Avenue, Chin, Ab, Canada",1,Mcdougall Auctions,Winnipeg,1995 Subaru WRX
28,8,2,1586,George Gracia Janani Borja,"123 South Railway Avenue, Chin, Ab, Canada",2,Penner Auctions,Steinbach,National Geographic Magazines 1988-1996
23,26,4,1587,Braulio Daunte Nacu Acuña,"555 Chemin Demers, Lévis, Qc, Canada",4,Allied Auto Auctions,Winnipeg,1992 Nissan Figaro
3,9,1,1587,Victor O'Concannon,"4 Ranch K Lane, Nemo,sd, 53359  United States",1,Mcdougall Auctions,Winnipeg,1990 Massey Fergison
6,11,2,1589,Darragh Sheahan,"13 Salt Kettle, Sandwich,ma, 2563  United States",2,Penner Auctions,Steinbach,Riding Lawnmower
1,17,3,1589,Tom O'Kirwan,"2 Salt Lake Street, North Las Vegas,nv, 89030  United States",3,Selkirk Auctioneers,Selkirk,Toolbox
27,6,4,1591,Felippe German Hussein Bautista,"123 South Railway Avenue, Chin, Ab, Canada",4,Allied Auto Auctions,Winnipeg,Box of polka records
9,1,4,1591,Austin Brennan,"28 Rd 1 SW, Waterville,wa, 98858  United States",4,Allied Auto Auctions,Winnipeg,Old lamp
29,26,3,1593,Thomas Lukas Gallóra Pamplona,"123 South Railway Avenue, Chin, Ab, Canada",3,Selkirk Auctioneers,Selkirk,1992 Nissan Figaro
9,9,2,1594,Austin Brennan,"28 Rd 1 SW, Waterville,wa, 98858  United States",2,Penner Auctions,Steinbach,1990 Massey Fergison
12,15,1,1595,Harper O'Hart,"322 Burton Street, Powell River, Bc, Canada",1,Mcdougall Auctions,Winnipeg,Powered swather
24,8,2,1596,Lisandro Elias Chincuanco Tolosa,"555 Chemin Demers, Lévis, Qc, Canada",2,Penner Auctions,Steinbach,National Geographic Magazines 1988-1996
16,17,4,1597,Aoibhín O'Higgins,"22 Central Street, City Of Waterloo, On, Canada",4,Allied Auto Auctions,Winnipeg,Toolbox
28,20,2,1598,George Gracia Janani Borja,"123 South Railway Avenue, Chin, Ab, Canada",2,Penner Auctions,Steinbach,1990 Honda Prelude
32,3,1,1599,Celesta Micah Marapao Batac,"22 Fairmont Terrace South, Lethbridge, Ab, Canada",1,Mcdougall Auctions,Winnipeg,VCR
26,23,3,1602,Calvino Florinio Serad Cabangon,"123 South Railway Avenue, Chin, Ab, Canada",3,Selkirk Auctioneers,Selkirk,1992 Nissan Silvia
27,14,4,1602,Felippe German Hussein Bautista,"123 South Railway Avenue, Chin, Ab, Canada",4,Allied Auto Auctions,Winnipeg,3 broken push mowers
28,23,4,1603,George Gracia Janani Borja,"123 South Railway Avenue, Chin, Ab, Canada",4,Allied Auto Auctions,Winnipeg,1992 Nissan Silvia
11,6,3,1604,Cora Murry,"12 Oak Street, Town Of Caledon, On, Canada",3,Selkirk Auctioneers,Selkirk,Box of polka records
13,26,4,1608,Mila Ahren,"322 Burton Street, Powell River, Bc, Canada",4,Allied Auto Auctions,Winnipeg,1992 Nissan Figaro
22,18,3,1608,Cayden Aaron Ibrahim Ceniza,"555 Chemin Demers, Lévis, Qc, Canada",3,Selkirk Auctioneers,Selkirk,Box of nuts and bolts
7,20,4,1608,Brendan O'Healy,"13 Salt Kettle, Sandwich,ma, 2563  United States",4,Allied Auto Auctions,Winnipeg,1990 Honda Prelude
31,18,4,1611,Nixzaliz Madisen Gosum Etrone,"76543 Fairmont Terrace South, Lethbridge, Ab, Canada",4,Allied Auto Auctions,Winnipeg,Box of nuts and bolts
21,18,4,1614,Toby Reyes Sariua Monteloyola,"555 Chemin Demers, Lévis, Qc, Canada",4,Allied Auto Auctions,Winnipeg,Box of nuts and bolts
1,16,1,1617,Tom O'Kirwan,"2 Salt Lake Street, North Las Vegas,nv, 89030  United States",1,Mcdougall Auctions,Winnipeg,Grandma's candy dish
16,8,3,1618,Aoibhín O'Higgins,"22 Central Street, City Of Waterloo, On, Canada",3,Selkirk Auctioneers,Selkirk,National Geographic Magazines 1988-1996
19,24,2,1619,Alannah Miley,"555 Chemin Demers, Lévis, Qc, Canada",2,Penner Auctions,Steinbach,1995 Subaru WRX
38,24,2,1620,Eleanora Celina Cuajunco Dulay,"568 Chemin Des Quatre-pattes, Grand-remous, Qc, Canada",2,Penner Auctions,Steinbach,1995 Subaru WRX
21,13,2,1620,Toby Reyes Sariua Monteloyola,"555 Chemin Demers, Lévis, Qc, Canada",2,Penner Auctions,Steinbach,A pile of catalytic converters
1,23,2,1621,Tom O'Kirwan,"2 Salt Lake Street, North Las Vegas,nv, 89030  United States",2,Penner Auctions,Steinbach,1992 Nissan Silvia
31,18,2,1626,Nixzaliz Madisen Gosum Etrone,"76543 Fairmont Terrace South, Lethbridge, Ab, Canada",2,Penner Auctions,Steinbach,Box of nuts and bolts
25,22,2,1629,Kolton Ginebra Ampuan Fajardo,"9987 Natal Street, Vancouver, Bc, Canada",2,Penner Auctions,Steinbach,1993 Toyota Soarer
32,18,2,1630,Celesta Micah Marapao Batac,"22 Fairmont Terrace South, Lethbridge, Ab, Canada",2,Penner Auctions,Steinbach,Box of nuts and bolts
8,10,3,1630,Richard O'Shiel,"28 Rd 1 SW, Waterville,wa, 98858  United States",3,Selkirk Auctioneers,Selkirk,1970 Honda Moped
28,24,3,1631,George Gracia Janani Borja,"123 South Railway Avenue, Chin, Ab, Canada",3,Selkirk Auctioneers,Selkirk,1995 Subaru WRX
7,1,1,1634,Brendan O'Healy,"13 Salt Kettle, Sandwich,ma, 2563  United States",1,Mcdougall Auctions,Winnipeg,Old lamp
28,11,3,1637,George Gracia Janani Borja,"123 South Railway Avenue, Chin, Ab, Canada",3,Selkirk Auctioneers,Selkirk,Riding Lawnmower
19,5,1,1642,Alannah Miley,"555 Chemin Demers, Lévis, Qc, Canada",1,Mcdougall Auctions,Winnipeg,Beer Stein
19,11,2,1644,Alannah Miley,"555 Chemin Demers, Lévis, Qc, Canada",2,Penner Auctions,Steinbach,Riding Lawnmower
1,19,4,1645,Tom O'Kirwan,"2 Salt Lake Street, North Las Vegas,nv, 89030  United States",4,Allied Auto Auctions,Winnipeg,3 winter tires
11,9,1,1647,Cora Murry,"12 Oak Street, Town Of Caledon, On, Canada",1,Mcdougall Auctions,Winnipeg,1990 Massey Fergison
25,1,3,1650,Kolton Ginebra Ampuan Fajardo,"9987 Natal Street, Vancouver, Bc, Canada",3,Selkirk Auctioneers,Selkirk,Old lamp
8,15,2,1652,Richard O'Shiel,"28 Rd 1 SW, Waterville,wa, 98858  United States",2,Penner Auctions,Steinbach,Powered swather
3,1,2,1655,Victor O'Concannon,"4 Ranch K Lane, Nemo,sd, 53359  United States",2,Penner Auctions,Steinbach,Old lamp
22,5,4,1657,Cayden Aaron Ibrahim Ceniza,"555 Chemin Demers, Lévis, Qc, Canada",4,Allied Auto Auctions,Winnipeg,Beer Stein
5,22,3,1658,Samuel Mitchell,"13 Salt Kettle, Sandwich,ma, 2563  United States",3,Selkirk Auctioneers,Selkirk,1993 Toyota Soarer
35,18,4,1658,Eskama Alaina Wood Manabat,"444B Carré Édouard, Saint-césaire, Qc, Canada",4,Allied Auto Auctions,Winnipeg,Box of nuts and bolts
34,3,4,1659,Bridget Geavonna Cadar Montano,"444 Carré Édouard, Saint-césaire, Qc, Canada",4,Allied Auto Auctions,Winnipeg,VCR
2,15,4,1661,Leo O'Mangan,"16 Buckingham Square, Maysville,ky, 41056  United States",4,Allied Auto Auctions,Winnipeg,Powered swather
24,11,4,1662,Lisandro Elias Chincuanco Tolosa,"555 Chemin Demers, Lévis, Qc, Canada",4,Allied Auto Auctions,Winnipeg,Riding Lawnmower
9,3,4,1663,Austin Brennan,"28 Rd 1 SW, Waterville,wa, 98858  United States",4,Allied Auto Auctions,Winnipeg,VCR
12,7,3,1664,Harper O'Hart,"322 Burton Street, Powell River, Bc, Canada",3,Selkirk Auctioneers,Selkirk,Guiness Book of World Records 1998
3,8,2,1667,Victor O'Concannon,"4 Ranch K Lane, Nemo,sd, 53359  United States",2,Penner Auctions,Steinbach,National Geographic Magazines 1988-1996
5,22,2,1672,Samuel Mitchell,"13 Salt Kettle, Sandwich,ma, 2563  United States",2,Penner Auctions,Steinbach,1993 Toyota Soarer
3,24,4,1675,Victor O'Concannon,"4 Ranch K Lane, Nemo,sd, 53359  United States",4,Allied Auto Auctions,Winnipeg,1995 Subaru WRX
36,6,4,1676,Evelyn Gisselle Alonto Capulong,"533 Reunion Common North-west, Airdrie, Ab, Canada",4,Allied Auto Auctions,Winnipeg,Box of polka records
13,7,2,1676,Mila Ahren,"322 Burton Street, Powell River, Bc, Canada",2,Penner Auctions,Steinbach,Guiness Book of World Records 1998
20,20,4,1676,Max Joaquin Singco Buenaventura,"555 Chemin Demers, Lévis, Qc, Canada",4,Allied Auto Auctions,Winnipeg,1990 Honda Prelude
16,9,2,1677,Aoibhín O'Higgins,"22 Central Street, City Of Waterloo, On, Canada",2,Penner Auctions,Steinbach,1990 Massey Fergison
28,18,1,1677,George Gracia Janani Borja,"123 South Railway Avenue, Chin, Ab, Canada",1,Mcdougall Auctions,Winnipeg,Box of nuts and bolts
3,20,1,1677,Victor O'Concannon,"4 Ranch K Lane, Nemo,sd, 53359  United States",1,Mcdougall Auctions,Winnipeg,1990 Honda Prelude
7,13,2,1679,Brendan O'Healy,"13 Salt Kettle, Sandwich,ma, 2563  United States",2,Penner Auctions,Steinbach,A pile of catalytic converters
8,25,2,1680,Richard O'Shiel,"28 Rd 1 SW, Waterville,wa, 98858  United States",2,Penner Auctions,Steinbach,1999 Mazda RX-7
13,26,1,1681,Mila Ahren,"322 Burton Street, Powell River, Bc, Canada",1,Mcdougall Auctions,Winnipeg,1992 Nissan Figaro
27,11,2,1682,Felippe German Hussein Bautista,"123 South Railway Avenue, Chin, Ab, Canada",2,Penner Auctions,Steinbach,Riding Lawnmower
18,20,4,1689,Orla MacColgan,"67543 Harvey Crescent, City Of Mississauga, On, Canada",4,Allied Auto Auctions,Winnipeg,1990 Honda Prelude
17,11,4,1690,Margaret O'Shiel,"334 Alexander Avenue, Township Of James, On, Canada",4,Allied Auto Auctions,Winnipeg,Riding Lawnmower
39,22,2,1691,Carlotta Benita Aniban Alejo,"11 Chemin Des Quatre-pattes, Grand-remous, Qc, Canada",2,Penner Auctions,Steinbach,1993 Toyota Soarer
23,8,4,1691,Braulio Daunte Nacu Acuña,"555 Chemin Demers, Lévis, Qc, Canada",4,Allied Auto Auctions,Winnipeg,National Geographic Magazines 1988-1996
39,3,2,1693,Carlotta Benita Aniban Alejo,"11 Chemin Des Quatre-pattes, Grand-remous, Qc, Canada",2,Penner Auctions,Steinbach,VCR
4,21,4,1695,Ollie Mullen,"13 Salt Kettle, Sandwich,ma, 2563  United States",4,Allied Auto Auctions,Winnipeg,1992 Toyota MR2
11,22,4,1696,Cora Murry,"12 Oak Street, Town Of Caledon, On, Canada",4,Allied Auto Auctions,Winnipeg,1993 Toyota Soarer
20,22,1,1697,Max Joaquin Singco Buenaventura,"555 Chemin Demers, Lévis, Qc, Canada",1,Mcdougall Auctions,Winnipeg,1993 Toyota Soarer
34,24,4,1700,Bridget Geavonna Cadar Montano,"444 Carré Édouard, Saint-césaire, Qc, Canada",4,Allied Auto Auctions,Winnipeg,1995 Subaru WRX
22,4,2,1701,Cayden Aaron Ibrahim Ceniza,"555 Chemin Demers, Lévis, Qc, Canada",2,Penner Auctions,Steinbach,Gramophone
25,18,2,1705,Kolton Ginebra Ampuan Fajardo,"9987 Natal Street, Vancouver, Bc, Canada",2,Penner Auctions,Steinbach,Box of nuts and bolts
26,18,1,1708,Calvino Florinio Serad Cabangon,"123 South Railway Avenue, Chin, Ab, Canada",1,Mcdougall Auctions,Winnipeg,Box of nuts and bolts
14,9,4,1711,Naomi Dunn,"322 Burton Street, Powell River, Bc, Canada",4,Allied Auto Auctions,Winnipeg,1990 Massey Fergison
16,5,4,1712,Aoibhín O'Higgins,"22 Central Street, City Of Waterloo, On, Canada",4,Allied Auto Auctions,Winnipeg,Beer Stein
39,16,1,1715,Carlotta Benita Aniban Alejo,"11 Chemin Des Quatre-pattes, Grand-remous, Qc, Canada",1,Mcdougall Auctions,Winnipeg,Grandma's candy dish
25,10,2,1717,Kolton Ginebra Ampuan Fajardo,"9987 Natal Street, Vancouver, Bc, Canada",2,Penner Auctions,Steinbach,1970 Honda Moped
36,26,3,1719,Evelyn Gisselle Alonto Capulong,"533 Reunion Common North-west, Airdrie, Ab, Canada",3,Selkirk Auctioneers,Selkirk,1992 Nissan Figaro
25,4,2,1723,Kolton Ginebra Ampuan Fajardo,"9987 Natal Street, Vancouver, Bc, Canada",2,Penner Auctions,Steinbach,Gramophone
6,19,4,1726,Darragh Sheahan,"13 Salt Kettle, Sandwich,ma, 2563  United States",4,Allied Auto Auctions,Winnipeg,3 winter tires
2,24,4,1727,Leo O'Mangan,"16 Buckingham Square, Maysville,ky, 41056  United States",4,Allied Auto Auctions,Winnipeg,1995 Subaru WRX
37,6,1,1728,Fernanda Liberty Macapodi Diwata,"344 Reunion Common North-west, Airdrie, Ab, Canada",1,Mcdougall Auctions,Winnipeg,Box of polka records
8,1,2,1729,Richard O'Shiel,"28 Rd 1 SW, Waterville,wa, 98858  United States",2,Penner Auctions,Steinbach,Old lamp
14,15,4,1731,Naomi Dunn,"322 Burton Street, Powell River, Bc, Canada",4,Allied Auto Auctions,Winnipeg,Powered swather
21,23,3,1732,Toby Reyes Sariua Monteloyola,"555 Chemin Demers, Lévis, Qc, Canada",3,Selkirk Auctioneers,Selkirk,1992 Nissan Silvia
22,10,1,1734,Cayden Aaron Ibrahim Ceniza,"555 Chemin Demers, Lévis, Qc, Canada",1,Mcdougall Auctions,Winnipeg,1970 Honda Moped
1,7,2,1739,Tom O'Kirwan,"2 Salt Lake Street, North Las Vegas,nv, 89030  United States",2,Penner Auctions,Steinbach,Guiness Book of World Records 1998
17,5,3,1741,Margaret O'Shiel,"334 Alexander Avenue, Township Of James, On, Canada",3,Selkirk Auctioneers,Selkirk,Beer Stein
29,4,4,1743,Thomas Lukas Gallóra Pamplona,"123 South Railway Avenue, Chin, Ab, Canada",4,Allied Auto Auctions,Winnipeg,Gramophone
22,8,1,1753,Cayden Aaron Ibrahim Ceniza,"555 Chemin Demers, Lévis, Qc, Canada",1,Mcdougall Auctions,Winnipeg,National Geographic Magazines 1988-1996
24,26,3,1759,Lisandro Elias Chincuanco Tolosa,"555 Chemin Demers, Lévis, Qc, Canada",3,Selkirk Auctioneers,Selkirk,1992 Nissan Figaro
17,10,1,1760,Margaret O'Shiel,"334 Alexander Avenue, Township Of James, On, Canada",1,Mcdougall Auctions,Winnipeg,1970 Honda Moped
4,4,3,1760,Ollie Mullen,"13 Salt Kettle, Sandwich,ma, 2563  United States",3,Selkirk Auctioneers,Selkirk,Gramophone
30,19,4,1764,Eldora Bianca Tengco Acuesta,"123 South Railway Avenue, Chin, Ab, Canada",4,Allied Auto Auctions,Winnipeg,3 winter tires
25,5,3,1767,Kolton Ginebra Ampuan Fajardo,"9987 Natal Street, Vancouver, Bc, Canada",3,Selkirk Auctioneers,Selkirk,Beer Stein
24,7,1,1771,Lisandro Elias Chincuanco Tolosa,"555 Chemin Demers, Lévis, Qc, Canada",1,Mcdougall Auctions,Winnipeg,Guiness Book of World Records 1998
30,25,4,1772,Eldora Bianca Tengco Acuesta,"123 South Railway Avenue, Chin, Ab, Canada",4,Allied Auto Auctions,Winnipeg,1999 Mazda RX-7
13,7,3,1773,Mila Ahren,"322 Burton Street, Powell River, Bc, Canada",3,Selkirk Auctioneers,Selkirk,Guiness Book of World Records 1998
15,11,4,1773,Lena O'Neill,"12 58a Avenue, Lloydminster, Ab, Canada",4,Allied Auto Auctions,Winnipeg,Riding Lawnmower
21,21,2,1776,Toby Reyes Sariua Monteloyola,"555 Chemin Demers, Lévis, Qc, Canada",2,Penner Auctions,Steinbach,1992 Toyota MR2
26,14,4,1777,Calvino Florinio Serad Cabangon,"123 South Railway Avenue, Chin, Ab, Canada",4,Allied Auto Auctions,Winnipeg,3 broken push mowers
28,11,4,1781,George Gracia Janani Borja,"123 South Railway Avenue, Chin, Ab, Canada",4,Allied Auto Auctions,Winnipeg,Riding Lawnmower
21,18,4,1784,Toby Reyes Sariua Monteloyola,"555 Chemin Demers, Lévis, Qc, Canada",4,Allied Auto Auctions,Winnipeg,Box of nuts and bolts
23,11,1,1785,Braulio Daunte Nacu Acuña,"555 Chemin Demers, Lévis, Qc, Canada",1,Mcdougall Auctions,Winnipeg,Riding Lawnmower
26,4,1,1788,Calvino Florinio Serad Cabangon,"123 South Railway Avenue, Chin, Ab, Canada",1,Mcdougall Auctions,Winnipeg,Gramophone
25,21,3,1790,Kolton Ginebra Ampuan Fajardo,"9987 Natal Street, Vancouver, Bc, Canada",3,Selkirk Auctioneers,Selkirk,1992 Toyota MR2
29,8,1,1797,Thomas Lukas Gallóra Pamplona,"123 South Railway Avenue, Chin, Ab, Canada",1,Mcdougall Auctions,Winnipeg,National Geographic Magazines 1988-1996
35,25,3,1799,Eskama Alaina Wood Manabat,"444B Carré Édouard, Saint-césaire, Qc, Canada",3,Selkirk Auctioneers,Selkirk,1999 Mazda RX-7
37,12,2,1799,Fernanda Liberty Macapodi Diwata,"344 Reunion Common North-west, Airdrie, Ab, Canada",2,Penner Auctions,Steinbach,5 definitely not stolen bicycles
11,8,1,1800,Cora Murry,"12 Oak Street, Town Of Caledon, On, Canada",1,Mcdougall Auctions,Winnipeg,National Geographic Magazines 1988-1996
25,1,3,1803,Kolton Ginebra Ampuan Fajardo,"9987 Natal Street, Vancouver, Bc, Canada",3,Selkirk Auctioneers,Selkirk,Old lamp
39,3,3,1805,Carlotta Benita Aniban Alejo,"11 Chemin Des Quatre-pattes, Grand-remous, Qc, Canada",3,Selkirk Auctioneers,Selkirk,VCR
29,6,4,1805,Thomas Lukas Gallóra Pamplona,"123 South Railway Avenue, Chin, Ab, Canada",4,Allied Auto Auctions,Winnipeg,Box of polka records
31,21,1,1806,Nixzaliz Madisen Gosum Etrone,"76543 Fairmont Terrace South, Lethbridge, Ab, Canada",1,Mcdougall Auctions,Winnipeg,1992 Toyota MR2
29,26,4,1809,Thomas Lukas Gallóra Pamplona,"123 South Railway Avenue, Chin, Ab, Canada",4,Allied Auto Auctions,Winnipeg,1992 Nissan Figaro
20,2,2,1809,Max Joaquin Singco Buenaventura,"555 Chemin Demers, Lévis, Qc, Canada",2,Penner Auctions,Steinbach,Fancy stuffed Winnie the Pooh
33,14,2,1810,Taliyah Kenna Smith Valle,"333 Carré Édouard, Saint-césaire, Qc, Canada",2,Penner Auctions,Steinbach,3 broken push mowers
38,21,3,1810,Eleanora Celina Cuajunco Dulay,"568 Chemin Des Quatre-pattes, Grand-remous, Qc, Canada",3,Selkirk Auctioneers,Selkirk,1992 Toyota MR2
1,26,1,1811,Tom O'Kirwan,"2 Salt Lake Street, North Las Vegas,nv, 89030  United States",1,Mcdougall Auctions,Winnipeg,1992 Nissan Figaro
